,gamma,mode,vmax,IL6max,Q,emax,v4,vtype
36,3.599999999999999,1,2198.0373801261358,979.1624087658695,6.553637313555652,5.565379236826079,2.810058478220547,SARS-CoV-2
37,3.599999999999999,1,34.21316644852461,795.8714073585045,7.887282839889998,14.947986290988169,2.6806253275932037,SARS-CoV-2
38,3.599999999999999,1,59.71828941881756,985.9613441393516,7.577180916850296,18.372208930506318,2.637497325879587,SARS-CoV-2
39,3.599999999999999,1,31.57820269657464,777.7291842231025,7.9213161994620105,41.353069929966004,2.5127919430710226,SARS-CoV-2
40,3.599999999999999,1,36.505277165404486,660.5272774588518,8.116891319055227,6.90393263842013,2.6364213994899095,SARS-CoV-2
41,3.599999999999999,1,116.35514758283334,820.0908181386206,7.814574338305757,12.042816547446233,2.5892345838282544,SARS-CoV-2
42,3.599999999999999,1,80.05232132960961,752.1045997158049,7.944448847066576,8.917820645561475,2.763610098260938,SARS-CoV-2
43,3.599999999999999,1,32.48001498141221,547.0095075877656,8.346245980468666,79.99678045666417,2.4750626546612344,SARS-CoV-2
44,3.599999999999999,1,84.30952617976416,966.3089771404435,7.596733853396906,12.890048174842647,2.627420847881578,SARS-CoV-2
45,3.599999999999999,1,186.82185299203866,899.5036030709063,7.6746793489266105,13.543585782232656,2.7707892022794516,SARS-CoV-2
46,3.599999999999999,1,87.68413297202423,567.5446993819465,8.281206789526133,9.997116162265684,2.66912628279826,SARS-CoV-2
47,3.599999999999999,1,22.285109230279392,729.3943807825897,8.004350869218344,22.733862833073584,2.4287023275456696,SARS-CoV-2
48,3.599999999999999,1,146.57506155112955,999.6546549740845,7.512799592436491,21.185935596089006,2.7376043179833567,SARS-CoV-2
49,3.599999999999999,1,112.01227416977771,899.3632494445749,7.684610727327863,16.49123114226665,2.61691652145407,SARS-CoV-2
50,3.599999999999999,1,49.507267582234824,644.6429310493277,8.137262688869521,7.8320904686169035,2.4231899561202135,SARS-CoV-2
51,3.599999999999999,1,126.39857315125616,706.4270625467468,7.994190728208268,9.813697108517903,2.6344502110673513,SARS-CoV-2
52,3.599999999999999,1,138.71330707393042,513.1523998791873,8.352806195972143,69.12003100830053,2.7213356758836227,SARS-CoV-2
53,3.599999999999999,1,131.4259698062322,750.0846565371339,7.924317791321759,10.884317369478882,2.7461417732746303,SARS-CoV-2
54,3.599999999999999,1,200.3279027588139,562.8422437907199,8.251010393107187,16.34131839982938,2.827270866335169,SARS-CoV-2
55,3.599999999999999,1,68.23933186448441,880.3665538808924,7.732397674342376,13.073938369481343,2.657834898517251,SARS-CoV-2
56,3.599999999999999,1,459.86379067219457,620.3256901212405,7.932599941781645,12.19664095599556,2.7592276576154875,SARS-CoV-2
57,3.599999999999999,1,8.990629635109155,723.9846971248542,8.01955233516662,15.565241210207958,2.524105518357859,SARS-CoV-2
58,3.599999999999999,1,116.0934838259325,779.2213206888335,7.882271455129962,7.740311146348359,2.6535944384682835,SARS-CoV-2
59,3.599999999999999,1,100.45318796108877,888.1642306468357,7.712247913671737,19.350158690076263,2.466026233630457,SARS-CoV-2
60,3.599999999999999,1,835.8222583411476,903.0927680314184,7.385734424153679,20.03290102830773,2.544332551082639,SARS-CoV-2
61,3.599999999999999,1,360.37804756201723,437.05051489328304,8.352646691724296,13.672262666447377,2.8303005195671593,SARS-CoV-2
62,3.599999999999999,1,60.56594210651832,548.3879858445368,8.325293495179507,8.374772330250414,2.7052804164947686,SARS-CoV-2
63,3.599999999999999,1,28.92260391436716,914.7253901796005,7.6949335370226715,9.125127863707045,2.5042272562629617,SARS-CoV-2
64,3.599999999999999,1,126.32072959957108,495.36564541192877,8.41573906570064,17.720980335419767,2.787252959433232,SARS-CoV-2
65,3.599999999999999,1,94.36556540714778,873.1093243280378,7.732342581866019,6.230835025396532,2.6844436243773653,SARS-CoV-2
66,3.599999999999999,1,49.03383200833236,862.6098098176426,7.768423861783091,7.020359032484704,2.7798201091430896,SARS-CoV-2
67,3.599999999999999,1,91.29230353642289,760.9111048747791,7.8898658832775315,7.19366965361373,2.685959444286016,SARS-CoV-2
68,3.599999999999999,1,95.08951807995177,532.9327566828478,8.347090790334983,27.17421980082563,2.5095969330098233,SARS-CoV-2
69,3.599999999999999,1,1083.6920257160566,903.1177537873659,7.310817854868079,9.268033423819825,2.5857749079536387,SARS-CoV-2
70,3.599999999999999,1,292.579142477369,743.5752313245084,7.712151496610241,6.413901274749132,2.4275508024028887,SARS-CoV-2
71,3.599999999999999,1,117.78608438850732,750.0153960840469,7.934530324490755,34.295646523743656,2.679611926372443,SARS-CoV-2
72,3.599999999999999,1,40.1697433090603,843.51878520279,7.809331530369172,11.643127142231366,2.7381684803022033,SARS-CoV-2
73,3.599999999999999,1,815.0479858742435,949.9137131507975,7.210715845757105,8.208589656301154,2.6880214722290177,SARS-CoV-2
74,3.599999999999999,1,73.00742021714605,953.9760739101552,7.614057415628149,8.704415316413856,2.566837920237872,SARS-CoV-2
75,3.599999999999999,1,139.31383337314443,659.9251630065612,8.070378688232585,8.10826148205791,2.606491431292986,SARS-CoV-2
76,3.599999999999999,1,218.72733963354185,997.2704653686508,7.492949611041017,17.311203577160335,2.7017886493424075,SARS-CoV-2
77,3.599999999999999,1,133.89201895835654,896.5588096899038,7.676513027611734,9.954989254600413,2.7779492734360596,SARS-CoV-2
78,3.599999999999999,1,67.62648294315937,673.4166295958164,8.092488638227284,20.297991433961844,2.548373234372384,SARS-CoV-2
79,3.599999999999999,1,569.1787786447413,815.6246537462757,7.462903569232202,45.189006140404764,2.7375067301534672,SARS-CoV-2
80,3.599999999999999,1,12.469257410868474,536.8265934070931,8.370847083168512,24.390168382244244,2.493412044770337,SARS-CoV-2
81,3.599999999999999,1,207.92386364875082,780.1513116289166,7.843079356611856,8.605564187777482,2.797835075432708,SARS-CoV-2
82,3.599999999999999,1,131.62728042491707,628.2629629294609,8.114549984397675,6.8991964853234276,2.775373439992774,SARS-CoV-2
83,3.599999999999999,1,1259.0267072387444,801.2595082537936,7.177749039076973,17.445031222712345,2.824830422630619,SARS-CoV-2
84,3.599999999999999,1,116.45028100106335,836.43405950318,7.789643589661707,12.79532079233125,2.8114223045544238,SARS-CoV-2
85,3.599999999999999,1,39.805156263487696,672.8205867472592,8.10041819610723,32.62604932317932,2.448708200277043,SARS-CoV-2
86,3.599999999999999,1,39.68078212975585,857.0692350811692,7.781525086035813,12.21304074602965,2.6909012210875796,SARS-CoV-2
87,3.599999999999999,1,37.54601732127576,786.993522583834,7.903178788210166,12.876010670691842,2.7547787494531573,SARS-CoV-2
88,3.599999999999999,1,476.1040760165221,940.8922829868953,7.393130403130172,8.551089192736445,2.5120752703898455,SARS-CoV-2
89,3.599999999999999,1,31.205110463527117,861.4643811596577,7.783693641438396,19.239681270183436,2.6093074519135846,SARS-CoV-2
90,3.599999999999999,1,274.97922169481086,861.004548515217,7.68096967563506,7.173771932903751,2.761004606085573,SARS-CoV-2
91,3.599999999999999,1,69.9427413186594,571.8474632804332,8.285482199147978,24.94854196348755,2.770496044033928,SARS-CoV-2
92,3.599999999999999,1,137.05252255150944,698.8456840729406,7.986480373165703,9.690418980925681,2.7592857411158986,SARS-CoV-2
93,3.599999999999999,1,117.23782688054696,593.2518648776182,8.188387178313114,11.409973472599503,2.7565154827526204,SARS-CoV-2
94,3.599999999999999,1,3752.9572050005772,902.037353657014,6.114689582521147,18.476758688869175,2.8511182938379607,SARS-CoV-2
95,3.599999999999999,1,245.95981819012766,783.711678399383,7.8149566782785245,8.318024219793045,2.7902912901221053,SARS-CoV-2
96,3.599999999999999,1,84.17136188379284,956.116767697959,7.621095319209206,11.923511522636234,2.7946922204067843,SARS-CoV-2
97,3.599999999999999,1,23.584047690243626,824.2951382276159,7.846713301809564,15.320225419437874,2.7904483367326,SARS-CoV-2
98,3.599999999999999,1,202.40474387566343,573.9458942792279,8.203352274708974,10.45658359831978,2.850192387619251,SARS-CoV-2
99,3.599999999999999,1,102.10526082904703,932.7758788224243,7.6415622514916,7.944345736210522,2.779251643041189,SARS-CoV-2
100,3.599999999999999,1,18.484021947503695,724.3626091887444,8.015545504458972,12.488237290404705,2.635778579279177,SARS-CoV-2
101,3.599999999999999,1,17.547596498991048,645.260923118537,8.158757924000254,9.383957248287192,2.664630075760585,SARS-CoV-2
102,3.599999999999999,1,32.74075462637824,981.5532694464197,7.5912382928901705,9.740747739549402,2.4787123823333914,SARS-CoV-2
103,3.599999999999999,1,22.813629337834804,534.2548535224973,8.37252453514451,20.220693196233967,2.6922553351507856,SARS-CoV-2
104,3.599999999999999,1,835.1644625925077,849.7309470719185,7.232372416291524,8.42910034263313,2.5829309279166712,SARS-CoV-2
105,3.599999999999999,1,132.55664758916708,874.9547570030181,7.723522979245661,9.31556556562736,2.7362821519989176,SARS-CoV-2
106,3.599999999999999,1,108.42786552779457,716.156098523636,7.999850788376814,10.538109862974203,2.7175802974107888,SARS-CoV-2
107,3.599999999999999,1,46.88917568348808,836.8365941765617,7.820925600819619,23.605743073611286,2.757883374598541,SARS-CoV-2
108,3.599999999999999,1,436.4103648379299,902.3415547950387,7.528954344820909,7.091901502139526,2.497149161715613,SARS-CoV-2
109,3.599999999999999,1,30.473904263338824,541.9670456149539,8.355384122826411,46.620903754598196,2.470716955207903,SARS-CoV-2
110,3.599999999999999,1,32.78690259981986,870.1358773332973,7.767733477221887,10.634677071599247,2.7074223061983647,SARS-CoV-2
111,3.599999999999999,1,3102.7475729803696,794.4514437456908,5.9422148043486605,39.04777972892558,2.802895713280824,SARS-CoV-2
112,3.599999999999999,1,74.10289454660824,717.318414300444,8.012350429112091,43.66021802607081,2.45989107812069,SARS-CoV-2
113,3.599999999999999,1,135.51770875563273,970.9103553718995,7.539198470132882,54.31342571839534,2.6882464798701107,SARS-CoV-2
114,3.599999999999999,1,29.827620809586527,779.6418183542805,7.908885013631079,7.275977025238959,2.594717024030613,SARS-CoV-2
115,3.599999999999999,1,247.7836362175349,788.5497691930094,7.8074881010613835,9.424771126695312,2.5775398065375286,SARS-CoV-2
116,3.599999999999999,1,118.55427668107589,822.5120104308797,7.792189717409195,8.972956246550774,2.4289859871219197,SARS-CoV-2
117,3.599999999999999,1,52.423533947996575,837.0501498898767,7.811117967346044,7.5818311605080835,2.705131970602231,SARS-CoV-2
118,3.599999999999999,1,372.54283234125774,669.8716638745732,7.9755387305602,10.685417757580888,2.819699942696356,SARS-CoV-2
119,3.599999999999999,1,197.27286429407764,706.649484045092,7.945216605385784,8.596068349086277,2.6704564850811567,SARS-CoV-2
120,3.599999999999999,1,41.06333633898625,661.7162411252482,8.120647082863098,13.074416511694926,2.718220603469705,SARS-CoV-2
121,3.599999999999999,1,51.29666055482901,802.5720029807773,7.871184577885523,11.28909810648142,2.7431575074948658,SARS-CoV-2
122,3.599999999999999,1,99.59217565250334,905.1209790238606,7.68752179174873,8.447764892303539,2.6882694709658668,SARS-CoV-2
123,3.599999999999999,1,93.48480112680791,898.9674319897933,7.691004907374742,7.594160327184902,2.722040159408157,SARS-CoV-2
124,3.599999999999999,1,17.544814880551005,658.4907918616074,8.132689031996971,28.674085227780047,2.5703874109684186,SARS-CoV-2
125,3.599999999999999,1,206.389653186906,489.5156745033591,8.387031784950937,8.192222958246244,2.7419326612508157,SARS-CoV-2
126,3.599999999999999,1,85.42907286281543,733.6552276041463,7.972205876787997,12.550930916831609,2.6708756581623008,SARS-CoV-2
127,3.599999999999999,1,23.504380137781503,755.8480756744347,7.959749977192207,12.739791149335852,2.655962589406017,SARS-CoV-2
128,3.599999999999999,1,82.97797225972522,925.7664101454585,7.665861607328589,45.06479840096141,2.7442898919668255,SARS-CoV-2
129,3.599999999999999,1,1798.6945018924291,985.0433053285896,6.619358563094215,12.454866276889168,2.7997742237924435,SARS-CoV-2
130,3.599999999999999,1,562.6657178024723,697.4757178725508,7.705971789147233,5.822387806384942,2.6902960782367193,SARS-CoV-2
131,3.599999999999999,1,252.45190121127357,905.3763090798894,7.657377428023655,19.822470696978083,2.71361532263459,SARS-CoV-2
132,3.599999999999999,1,840.5177115930792,857.9808735140879,7.397296804660462,15.662677516359347,2.5429485309840043,SARS-CoV-2
133,3.599999999999999,1,38.16739835223638,672.7385621756679,8.103315649509813,67.96861973717354,2.470324239752616,SARS-CoV-2
134,3.599999999999999,1,226.39303806328635,986.2651299516203,7.518268421819693,32.83463424523598,2.708221333217104,SARS-CoV-2
135,3.599999999999999,1,56.11989192816362,937.1419270807917,7.6563167877923055,10.740127749683538,2.8362920777395004,SARS-CoV-2
136,3.599999999999999,1,105.24251797135233,910.6871409013746,7.674633550901486,20.287127606291254,2.5570358256767487,SARS-CoV-2
137,3.599999999999999,1,311.7962889767934,975.4050028680426,7.47156686279274,8.1135733641002,2.504640946568355,SARS-CoV-2
138,3.599999999999999,1,2110.7941119339835,971.1678606351124,6.808934740615774,27.22362221190284,2.7640850455256145,SARS-CoV-2
139,3.599999999999999,1,557.8224151686943,854.9054940166747,7.572144150552126,10.765268902082664,2.67388245969387,SARS-CoV-2
140,3.599999999999999,1,185.919845102715,812.3573882654588,7.807639031316515,19.178976788183803,2.549824564408805,SARS-CoV-2
141,3.599999999999999,1,14.348618269783065,729.3328249986205,8.009294666662814,96.25115578365087,2.37735913011799,SARS-CoV-2
142,3.599999999999999,1,47.488796874759366,961.6116642516337,7.620506019592451,10.699434836035513,2.6912676942135754,SARS-CoV-2
143,3.599999999999999,1,64.57749062648347,747.5686881378757,7.956480499263966,7.9872631607727484,2.8093448538248644,SARS-CoV-2
144,3.599999999999999,1,216.0228298373876,718.2005879610697,7.9346365054991805,10.851705729758956,2.7787429948016316,SARS-CoV-2
145,3.599999999999999,1,227.04420900705338,926.5139507480421,7.61844173285884,10.850365786361772,2.7958404410347484,SARS-CoV-2
146,3.599999999999999,1,29.048680564311383,956.4473087904726,7.631296005883082,57.24130185302566,2.4837762753945176,SARS-CoV-2
147,3.599999999999999,1,18.064366419752325,352.4744468566701,8.770632088274015,19.343899274582103,2.316533253639117,SARS-CoV-2
148,3.599999999999999,1,2109.694948493587,750.4851038009117,6.842767526151517,7.672450781233871,2.848393505753114,SARS-CoV-2
149,3.599999999999999,1,53.6593702144399,893.0537311775892,7.726281489993501,11.535561431643496,2.670070625436948,SARS-CoV-2
150,3.599999999999999,1,60.57635731825598,521.5056550718348,8.388411919985177,15.610986860613046,2.725867962737491,SARS-CoV-2
151,3.599999999999999,1,25.896308029773657,590.5922541194257,8.255293159478798,9.106268385804093,2.3986803111740955,SARS-CoV-2
152,3.599999999999999,1,136.42830675628005,981.0895263671398,7.572823592462451,16.712186242734617,2.7442233783946985,SARS-CoV-2
153,3.599999999999999,1,113.60282363269728,731.9903185127476,7.918601809212965,7.597556269102058,2.6339603453819773,SARS-CoV-2
154,3.599999999999999,1,50.764526741938646,921.7807431823655,7.6864529299384285,49.72879825710199,2.6145292841121335,SARS-CoV-2
155,3.599999999999999,1,1102.1065034097612,923.1070684082604,7.086726559594811,10.784566629389257,2.630184143774769,SARS-CoV-2
156,3.599999999999999,1,17.626461068981087,936.2409969240067,7.6719143383617485,46.8215794181829,2.4169356776877553,SARS-CoV-2
157,3.599999999999999,1,57.68023259452948,752.7139195398988,7.951569569558616,25.007741899661497,2.704563675555495,SARS-CoV-2
158,3.599999999999999,2,1485.7125732355753,1235.732712916845,6.492757667540581,10.36873364826091,2.7846883161670273,SARS-CoV-2
159,3.599999999999999,2,290.8339386347024,1317.8789371451282,6.907277307864045,9.458718165733783,2.601866162968265,SARS-CoV-2
160,3.599999999999999,2,25.78983280801933,1066.364467149148,7.481313915897775,18.242859722471703,2.626190606103382,SARS-CoV-2
161,3.599999999999999,2,387.6873743374685,1582.9568108825988,6.64840096537115,7.056139445187884,2.7697434735595654,SARS-CoV-2
162,3.599999999999999,2,236.8328687638944,1894.8736489147493,6.464198852192926,11.164362741729734,2.563946029169993,SARS-CoV-2
163,3.599999999999999,2,7880.0098661615775,1941.9606739463934,4.488514302849416,20.779253779520335,2.804203170985607,SARS-CoV-2
164,3.599999999999999,2,63.66009857602655,1031.0294161755899,7.522014915870167,25.107459046841534,2.6962570901401977,SARS-CoV-2
165,3.599999999999999,2,132.89776940588118,1475.8094214476596,6.918970128696282,18.17124426638838,2.7732255051879244,SARS-CoV-2
166,3.599999999999999,2,170.55019913744232,1416.774261401215,6.9517050946873615,9.947804731123739,2.7646697714766364,SARS-CoV-2
167,3.599999999999999,2,1704.4717437024246,1030.2975966225383,6.683043064182787,23.746939020920685,2.7771569702873076,SARS-CoV-2
168,3.599999999999999,2,489.40739378242404,1737.964093257138,6.5041029144654825,6.189119775302599,2.8344354936311045,SARS-CoV-2
169,3.599999999999999,2,867.1685351941491,1164.8035629143462,6.824792213991808,7.322963545565198,2.699634859982605,SARS-CoV-2
170,3.599999999999999,2,1007.2482845160556,1897.0862088456913,6.16919100755473,5.760411407228771,2.8184129399284035,SARS-CoV-2
171,3.599999999999999,2,2433.0431528463405,1811.3805435569097,5.43364034224042,15.855265600263131,2.6684638733007313,SARS-CoV-2
172,3.599999999999999,2,1903.180632735072,1799.5385263549601,5.651809335595197,21.797434077831344,2.8705559635539317,SARS-CoV-2
173,3.599999999999999,2,1635.9926370020708,1657.691665050356,5.9481635925247875,7.043169381961811,2.8073201361134483,SARS-CoV-2
174,3.599999999999999,2,323.22226801597833,1850.7961412774034,6.521236857468013,10.215249494484727,2.8060429611825928,SARS-CoV-2
175,3.599999999999999,2,243.26800684730318,1295.2422042819223,7.118516472704712,56.87398638319439,2.6017045798170613,SARS-CoV-2
176,3.599999999999999,2,211.29523303889954,1039.9053473059726,7.423444432703663,36.5071905837933,2.7645419607136605,SARS-CoV-2
177,3.599999999999999,2,1870.8271538401448,1470.935233612735,6.1037596908049565,9.445489319078963,2.698884926081058,SARS-CoV-2
178,3.599999999999999,2,438.2129527084699,1560.8368323323805,6.714989696455378,11.516506611326388,2.7685053453978123,SARS-CoV-2
179,3.599999999999999,2,1260.3024419686215,1794.2620134626625,5.970096162820826,23.14504504348698,2.769178497747079,SARS-CoV-2
180,3.599999999999999,2,2463.976569004689,1798.4288818245138,5.564340327986286,15.18709414784087,2.7214255847893956,SARS-CoV-2
181,3.599999999999999,2,411.3413356277184,1374.7502291588482,6.955277771396682,22.974263538676876,2.6451387025978654,SARS-CoV-2
182,3.599999999999999,2,56.16678338739845,1367.316205719454,7.066889187943663,10.828818688773598,2.4640278494036245,SARS-CoV-2
183,3.599999999999999,2,197.34020327784526,1619.941136814434,6.75113089532963,15.993073338238808,2.588909882935074,SARS-CoV-2
184,3.599999999999999,2,6347.316608132415,1294.194965091526,5.105013831578871,4.416357986387601,2.6234711752078215,SARS-CoV-2
185,3.599999999999999,2,348.93840691377255,1448.343025229566,6.902323380549542,18.53076138473901,2.702761214610962,SARS-CoV-2
186,3.599999999999999,2,316.302539733457,1051.9988569954821,7.28305862409834,10.034155304256421,2.4730028270132767,SARS-CoV-2
187,3.599999999999999,2,1455.7819819019041,1832.7897604031593,5.767351009303564,6.706824146493307,2.7526853134796925,SARS-CoV-2
188,3.599999999999999,2,526.9783396919769,1791.5014001331447,6.375637399444752,22.322222394490584,2.737401979105182,SARS-CoV-2
189,3.599999999999999,2,2218.5754043363413,1400.637420331906,6.01093734980232,4.851123408468265,2.7922988846627534,SARS-CoV-2
190,3.599999999999999,2,286.06893698511084,1465.1832514813207,6.905838588586563,8.478169401609124,2.7014605029976098,SARS-CoV-2
191,3.599999999999999,2,301.7342217794242,1272.050790718962,6.99919321011005,15.197486236805306,2.537346446688608,SARS-CoV-2
192,3.599999999999999,2,3653.4249397023427,1635.9369736813492,5.634687357385012,22.55607282339436,2.615780929648032,SARS-CoV-2
193,3.599999999999999,2,236.12550860724767,1587.1109469808162,6.7799200038672724,15.36171555749713,2.7283101996712826,SARS-CoV-2
194,3.599999999999999,2,6099.424434093708,1883.275241515659,4.564287672214319,4.973346373125381,2.839707172780267,SARS-CoV-2
195,3.599999999999999,2,3757.4945447185514,1975.7468387885065,4.850286685160609,17.268165819891642,2.697322553339596,SARS-CoV-2
196,3.599999999999999,2,548.973495304377,1482.118980919269,6.67427464909539,9.594545086222455,2.775469033394301,SARS-CoV-2
197,3.599999999999999,2,46.028313147366795,1382.1984564607433,7.0712930935913745,9.993894561791906,2.615466456482793,SARS-CoV-2
198,3.599999999999999,2,4267.612229836794,1141.6104917202206,5.362527015987705,22.739634849576053,2.7309589974749175,SARS-CoV-2
199,3.599999999999999,2,223.24896929596017,1122.6431002419308,7.281409605678925,34.58753220344697,2.7444305004372023,SARS-CoV-2
200,3.599999999999999,2,10832.23084445253,1828.488174819528,4.376687927425144,9.249085867111225,2.8477007600441415,SARS-CoV-2
201,3.599999999999999,2,251.88489366347497,1679.704874903248,6.678575754265928,12.720307110795058,2.715069287926124,SARS-CoV-2
202,3.599999999999999,2,159.61631340149023,1078.9955939105196,7.418624473767993,12.003787826548132,2.8305233839773707,SARS-CoV-2
203,3.599999999999999,2,1850.8308781519331,1104.3953980645185,6.520891475658468,5.351988232983272,2.5036772904718614,SARS-CoV-2
204,3.599999999999999,2,683.6263908569551,1589.0368570149897,6.546456581590914,37.39331277257181,2.5736757952811784,SARS-CoV-2
205,3.599999999999999,2,1691.5513621792725,1795.3235706220792,5.7494184923295615,17.972990901247613,2.5632886773580665,SARS-CoV-2
206,3.599999999999999,2,2437.8389881063854,1890.7594112376562,5.47397635598973,10.045864238120467,2.4939375443388814,SARS-CoV-2
207,3.599999999999999,2,316.2448350096703,1835.6074287779993,6.464045574207243,16.550570235558368,2.820147866343261,SARS-CoV-2
208,3.599999999999999,2,23.369972495901553,1111.5739631326655,7.4157752074106185,28.26628310908459,2.710310307370308,SARS-CoV-2
209,3.599999999999999,2,164.83485325808473,1935.9751477062757,6.506740701266415,19.190275395248996,2.7994172721769814,SARS-CoV-2
210,3.599999999999999,2,52.984805668796106,1226.741416645208,7.262153021383355,14.618495663717082,2.589281422751845,SARS-CoV-2
211,3.599999999999999,2,154.95604987410383,1349.3140622735982,7.061881628288403,27.65446604635903,2.686966256997448,SARS-CoV-2
212,3.599999999999999,2,45.82427746372922,1350.5498077906332,7.116455332830324,19.02476031786564,2.7953671785372096,SARS-CoV-2
213,3.599999999999999,2,219.71775887290863,1482.7072695734344,6.921375201050494,12.34849059897592,2.712526850979206,SARS-CoV-2
214,3.599999999999999,2,80.78498986507975,1110.7334180045116,7.407198158844698,35.495758885385044,2.752298400240056,SARS-CoV-2
215,3.599999999999999,2,81.95766086981946,1762.2652176602937,6.68254065945865,10.710543371396318,2.831683215731733,SARS-CoV-2
216,3.599999999999999,2,32.541570011502735,1177.0430684641901,7.328652456778505,10.867544509394468,2.626563932280221,SARS-CoV-2
217,3.599999999999999,2,3928.770047831292,1361.4934822382568,5.577853633813639,9.043007666081188,2.82028736218737,SARS-CoV-2
218,3.599999999999999,2,10716.948353342925,1928.9980043539488,4.34382300701789,13.641191264758602,2.7833962334760924,SARS-CoV-2
219,3.599999999999999,2,13957.327168709102,1549.8939580647873,4.443068827792297,4.036849130213318,2.653245642645727,SARS-CoV-2
220,3.599999999999999,2,2232.264416080226,1398.6591133521783,5.928177275608727,5.83588744650086,2.8122546245163806,SARS-CoV-2
